ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
7.370106031245748923e+00,3.879457382336397142e+00,5.511410952575999112e-01
7.341139161654700374e+00,3.870272771089754649e+00,5.487745316902457038e-01
7.312178236757238992e+00,3.861072051109449621e+00,5.463891013608740410e-01
7.283223345820911909e+00,3.851855004032215035e+00,5.439850391800232776e-01
7.254274578417416741e+00,3.842621411597322290e+00,5.415625800504441090e-01
7.225332024428299249e+00,3.833371055649059667e+00,5.391219588673401564e-01
7.196395774050629690e+00,3.824103718139276520e+00,5.366634105186102177e-01
7.167465917802680941e+00,3.814819181129925685e+00,5.341871698850922945e-01
7.138542546529598631e+00,3.805517226795597008e+00,5.316934718408067306e-01
7.109625751409059724e+00,3.796197637426112603e+00,5.291825512532025710e-01
7.080715623956922222e+00,3.786860195429115450e+00,5.266546429834039200e-01
7.051812256032889970e+00,3.777504683332658875e+00,5.241099818864569659e-01
7.022915739846140148e+00,3.768130883787851104e+00,5.215488028115787822e-01
6.994026167960959661e+00,3.758738579571495375e+00,5.189713406024065723e-01
6.965143633302378845e+00,3.749327553588732709e+00,5.163778300972473589e-01
6.936268229161782095e+00,3.739897588875738865e+00,5.137685061293285615e-01
6.907400049202528258e+00,3.730448468602419965e+00,5.111436035270500167e-01
6.878539187465555038e+00,3.720979976075107665e+00,5.085033571142352216e-01
6.849685738374969191e+00,3.711491894739313402e+00,5.058480017103845761e-01
6.820839796743641159e+00,3.701984008182475527e+00,5.031777721309281803e-01
6.792001457778789053e+00,3.692456100136715325e+00,5.004929031874790768e-01
6.763170817087548414e+00,3.682907954481644541e+00,4.977936296880877687e-01
6.734347970682533990e+00,3.673339355247173810e+00,4.950801864374957950e-01
6.705533014987407725e+00,3.663750086616321511e+00,4.923528082373909154e-01
6.676726046842419215e+00,3.654139932928082590e+00,4.896117298866615730e-01
6.647927163509941728e+00,3.644508678680296487e+00,4.868571861816517465e-01
6.619136462680017985e+00,3.634856108532514618e+00,4.840894119164162457e-01
6.590354042475869534e+00,3.625182007308928700e+00,4.813086418829753965e-01
6.561580001459411449e+00,3.615486160001299965e+00,4.785151108715705037e-01
6.532814438636767029e+00,3.605768351771889701e+00,4.757090536709189799e-01
6.504057453463753191e+00,3.596028367956448868e+00,4.728907050684689195e-01
6.475309145851365855e+00,3.586265994067205476e+00,4.700602998506541175e-01
6.446569616171265338e+00,3.576481015795870189e+00,4.672180728031484209e-01
6.417838965261239537e+00,3.566673219016662788e+00,4.643642587111199149e-01
6.389117294430653793e+00,3.556842389789399927e+00,4.614990923594853300e-01
6.360404705465902531e+00,3.546988314362542472e+00,4.586228085331629512e-01
6.331701300635860896e+00,3.537110779176288133e+00,4.557356420173261924e-01
6.303007182697277777e+00,3.527209570865734278e+00,4.528378275976555067e-01
6.274322454900227441e+00,3.517284476263982107e+00,4.499296000605910728e-01
6.245647220993499893e+00,3.507335282405304788e+00,4.470111941935838162e-01
6.216981585229987672e+00,3.497361776528369326e+00,4.440828447853460981e-01
6.188325652372089536e+00,3.487363746079415794e+00,4.411447866261015704e-01
6.159679527697076828e+00,3.477340978715491637e+00,4.381972545078347547e-01
6.131043317002442095e+00,3.467293262307741042e+00,4.352404832245389543e-01
6.102417126611271669e+00,3.457220384944655223e+00,4.322747075724638899e-01
6.073801063377580078e+00,3.447122134935377780e+00,4.293001623503620023e-01
6.045195234691624009e+00,3.436998300813062457e+00,4.263170823597340342e-01
6.016599748485235821e+00,3.426848671338198038e+00,4.233257024050732231e-01
5.988014713237128639e+00,3.416673035501980316e+00,4.203262572941088293e-01
5.959440237978173016e+00,3.406471182529750230e+00,4.173189818380480531e-01
5.930876432296693146e+00,3.396242901884383159e+00,4.143041108518166760e-01
5.902323406343738199e+00,3.385987983269741708e+00,4.112818791542988683e-01
5.873781270838316360e+00,3.375706216634180468e+00,4.082525215685750553e-01
5.845250137072660834e+00,3.365397392174014790e+00,4.052162729221590043e-01
5.816730116917455895e+00,3.355061300337048635e+00,4.021733680472328598e-01
5.788221322827041604e+00,3.344697731826153042e+00,3.991240417808810670e-01
5.759723867844633638e+00,3.334306477602809959e+00,3.960685289653222974e-01
5.731237865607509363e+00,3.323887328890720472e+00,3.930070644481404307e-01
5.702763430352180585e+00,3.313440077179454768e+00,3.899398830825128170e-01
5.674300676919561859e+00,3.302964514228081239e+00,3.868672197274381497e-01
5.645849720760122814e+00,3.292460432068848419e+00,3.837893092479610080e-01
5.617410677939025376e+00,3.281927623010903350e+00,3.807063865153957338e-01
5.588983665141232571e+00,3.271365879644020147e+00,3.776186864075478655e-01
5.560568799676640417e+00,3.260774994842349894e+00,3.745264438089335735e-01
5.532166199485144986e+00,3.250154761768215828e+00,3.714298936109972638e-01
5.503775969136495583e+00,3.239504965632492794e+00,3.683295524883312133e-01
5.475398142166306492e+00,3.228825349614130591e+00,3.652273901132903067e-01
5.447032740314153187e+00,3.218115649462485184e+00,3.621256586713408332e-01
5.418679798879368903e+00,3.207375608433662872e+00,3.590263829846828125e-01
5.390339365458195253e+00,3.196604976609890070e+00,3.559313820697250774e-01
5.362011498798636921e+00,3.185803510281276729e+00,3.528422886615613652e-01
5.333696267762752186e+00,3.174970971384570628e+00,3.497605668969133719e-01
5.305393750386850904e+00,3.164107126993985108e+00,3.466875283289843068e-01
5.277104033030822094e+00,3.153211748859585217e+00,3.436243464313494811e-01
5.248827209608529110e+00,3.142284612988968995e+00,3.405720697332178526e-01
5.220563380891904970e+00,3.131325499268388768e+00,3.375316337150086055e-01
5.192312653881908879e+00,3.120334191119788159e+00,3.345038715810454422e-01
5.164075141240194178e+00,3.109310475190464551e+00,3.314895240151804479e-01
5.135850960775831808e+00,3.098254141072366963e+00,3.284892480151984095e-01
5.107640234981890792e+00,3.087164981048351464e+00,3.255036248928294129e-01
5.079443090617203005e+00,3.076042789862855287e+00,3.225331675180218016e-01
5.051259658329043667e+00,3.064887364514734536e+00,3.195783268787246167e-01
5.023090072312800913e+00,3.053698504070219588e+00,3.166394980207176690e-01
4.994934470005146565e+00,3.042476009494083034e+00,3.137170254259506463e-01
4.966792991807471580e+00,3.031219683497296202e+00,3.108112078823460078e-01
4.938665780836687169e+00,3.019929330399664380e+00,3.079223028930344053e-01
4.910552982700749247e+00,3.008604756005984093e+00,3.050505306684707651e-01
4.882454745296541887e+00,2.997245767494441715e+00,3.021960777407863841e-01
4.854371218627910878e+00,2.985852173316125846e+00,2.993591002360256881e-01
4.826302554641941356e+00,2.974423783104548136e+00,2.965397268365545513e-01
4.798248907081655190e+00,2.962960407594257273e+00,2.937380614628873343e-01
4.770210431353572034e+00,2.951461858547660633e+00,2.909541857014200095e-01
4.742187284408657888e+00,2.939927948689239567e+00,2.881881610020618489e-01
4.714179624635353782e+00,2.928358491646514405e+00,2.854400306674961807e-01
4.686187611763505956e+00,2.916753301897059725e+00,2.827098216537504705e-01
4.658211406778137054e+00,2.905112194720977481e+00,2.799975461999015813e-01
4.630251171842068025e+00,2.893434986158369249e+00,2.773032033030588539e-01
4.602307070226535402e+00,2.881721492971259124e+00,2.746267800532475323e-01
4.574379266249031240e+00,2.869971532609555620e+00,2.719682528414334444e-01
4.546467925217610784e+00,2.858184923180695058e+00,2.693275884526810660e-01
4.518573213381073650e+00,2.846361483422569449e+00,2.667047450553060028e-01
4.490695297884414572e+00,2.834501032679436427e+00,2.640996730958569683e-01
4.462834346729020574e+00,2.822603390880533247e+00,2.615123161088347969e-01
4.434990528737150939e+00,2.810668378521125721e+00,2.589426114492142106e-01
4.407164013520284307e+00,2.798695816645738521e+00,2.563904909550732691e-01
4.379354971450917233e+00,2.786685526833395876e+00,2.538558815469450503e-01
4.351563573637510451e+00,2.774637331184643507e+00,2.513387057698815985e-01
4.323789991902235563e+00,2.762551052310178612e+00,2.488388822836539727e-01
4.296034398761265471e+00,2.750426513320970212e+00,2.463563263059999620e-01
4.268296967407334996e+00,2.738263537819678461e+00,2.438909500133676633e-01
4.240577871694369172e+00,2.726061949893270775e+00,2.414426629031813099e-01
4.212877286123942078e+00,2.713821574106726420e+00,2.390113721212756004e-01
4.196105259505660712e+00,2.708584555340006972e+00,2.372137384777045499e-01
4.193597283218724492e+00,2.712551704226866089e+00,2.362309845818567899e-01
4.191078084794886749e+00,2.716527270447312681e+00,2.352532169134903262e-01
4.188547638697253994e+00,2.720511231481546055e+00,2.342804254445315926e-01
4.186005919377525863e+00,2.724503564726409532e+00,2.333125987370825993e-01
4.183452901269669510e+00,2.728504247491059242e+00,2.323497240835254163e-01
4.180888558784274345e+00,2.732513256992987305e+00,2.313917876338415502e-01
4.178312866303511619e+00,2.736530570354424707e+00,2.304387745113070374e-01
4.175725798176640247e+00,2.740556164599050604e+00,2.294906689176194337e-01
4.173127328716024209e+00,2.744590016648975173e+00,2.285474542284171295e-01
4.170517432193586060e+00,2.748632103322011577e+00,2.276091130800633466e-01
4.167896082837668104e+00,2.752682401329166861e+00,2.266756274484882094e-01
4.165263254830284367e+00,2.756740887272342011e+00,2.257469787208115919e-01
4.162618922304673674e+00,2.760807537642244736e+00,2.248231477604012152e-01
4.159963059343171565e+00,2.764882328816465673e+00,2.239041149659636021e-01
4.157295639975362000e+00,2.768965237057706918e+00,2.229898603252096212e-01
4.154616638176459098e+00,2.773056238512171756e+00,2.220803634635875046e-01
4.151926027865914470e+00,2.777155309208080958e+00,2.211756036885319243e-01
4.149223782906247493e+00,2.781262425054287224e+00,2.202755600296366634e-01
4.146509877102021235e+00,2.785377561839027294e+00,2.193802112751206679e-01
4.143784284199011125e+00,2.789500695228751770e+00,2.184895360049254331e-01
4.141046977883523716e+00,2.793631800767041096e+00,2.176035126207492287e-01
4.138297931781823813e+00,2.797770853873612129e+00,2.167221193732968842e-01
4.135537119459707256e+00,2.801917829843395769e+00,2.158453343869982943e-01
4.132764514422182955e+00,2.806072703845661209e+00,2.149731356824252926e-01
4.129980090113237523e+00,2.810235450923223244e+00,2.141055011966174482e-01
4.127183819915702934e+00,2.814406045991695748e+00,2.132424088015054953e-01
4.124375677151208563e+00,2.818584463838773146e+00,2.123838363206064228e-01
4.121555635080191848e+00,2.822770679123587811e+00,2.115297615441471824e-01
4.118723666901986213e+00,2.826964666376088786e+00,2.106801622427598719e-01
4.115879745754969399e+00,2.831166399996448924e+00,2.098350161798782365e-01
4.113023844716764188e+00,2.835375854254513328e+00,2.089943011229547787e-01
4.110155936804472887e+00,2.839593003289296647e+00,2.081579948536037838e-01
4.107275994974985522e+00,2.843817821108462596e+00,2.073260751767707910e-01
4.104383992125312020e+00,2.848050281587855448e+00,2.064985199290144680e-01
4.101479901092929481e+00,2.852290358471066600e+00,2.056753069859831862e-01
4.098563694656203182e+00,2.856538025368983380e+00,2.048564142691606527e-01
4.095635345534812899e+00,2.860793255759371156e+00,2.040418197519446031e-01
4.092694826390196994e+00,2.865056022986497197e+00,2.032315014651220331e-01
4.089742109826041805e+00,2.869326300260723439e+00,2.024254375017938701e-01
4.086777168388789683e+00,2.873604060658136117e+00,2.016236060218012938e-01
4.083799974568135482e+00,2.877889277120200706e+00,2.008259852556980307e-01
4.080811212889818407e+00,2.882180914219253154e+00,2.000325535083098405e-01
4.077816505236310007e+00,2.886470970120142088e+00,1.992432891619201063e-01
4.074817051419631575e+00,2.890757747019036650e+00,1.984581706791148648e-01
4.071812857488307458e+00,2.895041241060705595e+00,1.976771766053185553e-01
4.068803929468478131e+00,2.899321448388219480e+00,1.969002855710493272e-01
4.065790273364085827e+00,2.903598365142919135e+00,1.961274762939185790e-01
4.062771895157062829e+00,2.907871987464391239e+00,1.953587275803997103e-01
4.059748800807542857e+00,2.912142311490454993e+00,1.945940183273857926e-01
4.056720996254058242e+00,2.916409333357147027e+00,1.938333275235566699e-01
4.053688487413753094e+00,2.920673049198716509e+00,1.930766342505723099e-01
4.050651280182597347e+00,2.924933455147617156e+00,1.923239176841090303e-01
4.047609380435603477e+00,2.929190547334517447e+00,1.915751570947523963e-01
4.044562794027046770e+00,2.933444321888292627e+00,1.908303318487611921e-01
4.041511526790690922e+00,2.937694774936043807e+00,1.900894214087125167e-01
4.038455584540002974e+00,2.941941902603097070e+00,1.893524053340415736e-01
4.035394973068384239e+00,2.946185701013025682e+00,1.886192632814834569e-01
4.032329698149400343e+00,2.950426166287657193e+00,1.878899750054279782e-01
4.029259765536996163e+00,2.954663294547094310e+00,1.871645203581945305e-01
4.026185180965733856e+00,2.958897081909733995e+00,1.864428792902345644e-01
4.023105950151012244e+00,2.963127524492286557e+00,1.857250318502697561e-01
4.020022078789299513e+00,2.967354618409795641e+00,1.850109581853697227e-01
4.016933572558351706e+00,2.971578359775667089e+00,1.843006385409769465e-01
4.013840437117445425e+00,2.975798744701685816e+00,1.835940532608835440e-01
4.010742678107598991e+00,2.980015769298050010e+00,1.828911827871630147e-01
4.007640301151798035e+00,2.984229429673390666e+00,1.821920076600639093e-01
4.004533311855217548e+00,2.988439721934802229e+00,1.814965085178660009e-01
4.001421715805443036e+00,2.992646642187870576e+00,1.808046660967058961e-01
3.998305518572691231e+00,2.996850186536701877e+00,1.801164612303718937e-01
3.995184725710030360e+00,3.001050351083951906e+00,1.794318748500738636e-01
3.992059342753596862e+00,3.005247131930855797e+00,1.787508879841885889e-01
3.988929375222811657e+00,3.009440525177261794e+00,1.780734817579840978e-01
3.985794828620593755e+00,3.013630526921657005e+00,1.773996373933248438e-01
3.982655708433574304e+00,3.017817133261203377e+00,1.767293362083597885e-01
3.979512020132308869e+00,3.022000340291768339e+00,1.760625596171947194e-01
3.976363769171483931e+00,3.026180144107955439e+00,1.753992891295514667e-01
3.973210960990129159e+00,3.030356540803138099e+00,1.747395063504140200e-01
3.970053601011817257e+00,3.034529526469493366e+00,1.740831929796641808e-01
3.966891694644872679e+00,3.038699097198030330e+00,1.734303308117072506e-01
3.963725247282574582e+00,3.042865249078630541e+00,1.727809017350887821e-01
3.960554264303355332e+00,3.047027978200072429e+00,1.721348877321045856e-01
3.957378751070997236e+00,3.051187280650072164e+00,1.714922708784028527e-01
3.954198738983952577e+00,3.055343118802765545e+00,1.708530333425808123e-01
3.951014965748688379e+00,3.059494543182165849e+00,1.702171573857766407e-01
3.947828862987725174e+00,3.063639718276641499e+00,1.695846253612560695e-01
3.944641770292113492e+00,3.067776942708844157e+00,1.689554197139955805e-01
3.941454905769647077e+00,3.071904685610813868e+00,1.683295229802623527e-01
3.938269376883397843e+00,3.076021570930351334e+00,1.677069177871909345e-01
3.935086190316951615e+00,3.080126363170304415e+00,1.670875868523581109e-01
3.931906242058517797e+00,3.084217978520056747e+00,1.664715129833556073e-01
3.928729966334917556e+00,3.088295929828746900e+00,1.658586790773609598e-01
3.925557414177685445e+00,3.092360220524105863e+00,1.652490681207076373e-01
3.922388622564273675e+00,3.096410871805711285e+00,1.646426631884539693e-01
3.919223628325933184e+00,3.100447904876655780e+00,1.640394474439514916e-01
3.916062468148125753e+00,3.104471340943018909e+00,1.634394041384130969e-01
3.912905178570925013e+00,3.108481201213360468e+00,1.628425166104809918e-01
3.909751795989412138e+00,3.112477506898219559e+00,1.622487682857942926e-01
3.906602356654084396e+00,3.116460279209599449e+00,1.616581426765578422e-01
3.903456896671248622e+00,3.120429539360460858e+00,1.610706233811105004e-01
3.900315452003414673e+00,3.124385308564237018e+00,1.604861940834947653e-01
3.897178058469700002e+00,3.128327608034319418e+00,1.599048385530263960e-01
3.894044751746217781e+00,3.132256458983562197e+00,1.593265406438657272e-01
3.890915567366474370e+00,3.136171882623798979e+00,1.587512842945895397e-01
3.887790540721748123e+00,3.140073900165345933e+00,1.581790535277636245e-01
3.884669707061506383e+00,3.143962532816502620e+00,1.576098324495176228e-01
3.881553101493767421e+00,3.147837801783079037e+00,1.570436052491196444e-01
3.878440758985499226e+00,3.151699728267909340e+00,1.564803561985537994e-01
3.875332714363013853e+00,3.155548333470354017e+00,1.559200696520977314e-01
3.872229002312343127e+00,3.159383638585839371e+00,1.553627300459026472e-01
3.869129657379616560e+00,3.163205664805373463e+00,1.548083218975742081e-01
3.866034713971465031e+00,3.167014433315058941e+00,1.542568298057554466e-01
3.862944206355384491e+00,3.170809965295635635e+00,1.537082384497108489e-01
3.859858168660115663e+00,3.174592281922008041e+00,1.531625325889125477e-01
3.856776634876041054e+00,3.178361404362759046e+00,1.526196970626277349e-01
3.853699638855544229e+00,3.182117353779700952e+00,1.520797167895081570e-01
3.850627214313387725e+00,3.185860151327414513e+00,1.515425767671812474e-01
3.847559394827104740e+00,3.189589818152762657e+00,1.510082620718428414e-01
3.844496213837357512e+00,3.193306375394454832e+00,1.504767578578517506e-01
3.841437704648306362e+00,3.197009844182582494e+00,1.499480493573264184e-01
3.838383900428003592e+00,3.200700245638150143e+00,1.494221218797429640e-01
3.835334834208743438e+00,3.204377600872638787e+00,1.488989608115355023e-01
3.832290538887432430e+00,3.208041930987553414e+00,1.483785516156975182e-01
3.829251047225975313e+00,3.211693257073955809e+00,1.478608798313862382e-01
3.826216391851620990e+00,3.215331600212035124e+00,1.473459310735278083e-01
3.823186605257334669e+00,3.218956981470666445e+00,1.468336910324248290e-01
3.820161719802174449e+00,3.222569421906941400e+00,1.463241454733658076e-01
3.817141767711639044e+00,3.226168942565752484e+00,1.458172802362362186e-01
3.814126781078029715e+00,3.229755564479354746e+00,1.453130812351316192e-01
3.811116791860829967e+00,3.233329308666903046e+00,1.448115344579724018e-01
3.808111831887046161e+00,3.236890196134045716e+00,1.443126259661208499e-01
3.805111932851570344e+00,3.240438247872480471e+00,1.438163418939996385e-01
3.802117126317543505e+00,3.243973484859520084e+00,1.433226684487123870e-01
3.799127443716711738e+00,3.247495928057666514e+00,1.428315919096659337e-01
3.796142916349773522e+00,3.251005598414191233e+00,1.423430986281948585e-01
3.793163575386741204e+00,3.254502516860700023e+00,1.418571750271872822e-01
3.790189451867295833e+00,3.257986704312713311e+00,1.413738076007131084e-01
3.787220576701130437e+00,3.261458181669251832e+00,1.408929829136535972e-01
3.784256980668307069e+00,3.264916969812411640e+00,1.404146876013332157e-01
3.781298694419611195e+00,3.268363089606944438e+00,1.399389083691530977e-01
3.778345748476884758e+00,3.271796561899855238e+00,1.394656319922263354e-01
3.775398173233391663e+00,3.275217407519976920e+00,1.389948453150152141e-01
3.772455998954155731e+00,3.278625647277563004e+00,1.385265352509700565e-01
3.769519255776303535e+00,3.282021301963884419e+00,1.380606887821703155e-01
3.766587973709412118e+00,3.285404392350816938e+00,1.375972929589669436e-01
3.763662182635858056e+00,3.288774939190433955e+00,1.371363348996269271e-01
3.760741912311146073e+00,3.292132963214610797e+00,1.366778017899795694e-01
3.757827192364262547e+00,3.295478485134620605e+00,1.362216808830644665e-01
3.754918052298012121e+00,3.298811525640725772e+00,1.357679594987812322e-01
3.752014521489350773e+00,3.302132105401800466e+00,1.353166250235411927e-01
3.749116629189733096e+00,3.305440245064916294e+00,1.348676649099207758e-01
3.746224404525445806e+00,3.308735965254953282e+00,1.344210666763166195e-01
3.743337876497936367e+00,3.312019286574217070e+00,1.339768179066022358e-01
3.740457073984160719e+00,3.315290229602042338e+00,1.335349062497868666e-01
3.737582025736911007e+00,3.318548814894396237e+00,1.330953194196758116e-01
3.734712760385141106e+00,3.321795062983509794e+00,1.326580451945324479e-01
3.731849306434309455e+00,3.325028994377482672e+00,1.322230714167421939e-01
3.728991692266711233e+00,3.328250629559898144e+00,1.317903859924779153e-01
3.726139946141792336e+00,3.331459988989451393e+00,1.313599768913671639e-01
3.723294096196496206e+00,3.334657093099561376e+00,1.309318321461613033e-01
3.720454170445579134e+00,3.337841962298004006e+00,1.305059398524058834e-01
3.717620196781941111e+00,3.341014616966528017e+00,1.300822881681132914e-01
3.714792202976959334e+00,3.344175077460480150e+00,1.296608653134365408e-01
3.711970216680795076e+00,3.347323364108446331e+00,1.292416595703450577e-01
3.709154265422733854e+00,3.350459497211867088e+00,1.288246592823019399e-01
3.706344376611502955e+00,3.353583497044672512e+00,1.284098528539430184e-01
3.703540577535586742e+00,3.356695383852927428e+00,1.279972287507575024e-01
3.700742895363557938e+00,3.359795177854452586e+00,1.275867754987702885e-01
3.697951357144392492e+00,3.362882899238463619e+00,1.271784816842259080e-01
3.695165989807782658e+00,3.365958568165222431e+00,1.267723359532739458e-01
3.692386820164464289e+00,3.369022204765662387e+00,1.263683270116563451e-01
3.689613874906531699e+00,3.372073829141034818e+00,1.259664436243960461e-01
3.686847180607744523e+00,3.375113461362563072e+00,1.255666746154875113e-01
3.684086763723855018e+00,3.378141121471073927e+00,1.251690088675886103e-01
3.681332650592916256e+00,3.381156829476652970e+00,1.247734353217140740e-01
3.678584867435588102e+00,3.384160605358292440e+00,1.243799429769307657e-01
3.675843440355462288e+00,3.387152469063544391e+00,1.239885208900543961e-01
3.673108395339368837e+00,3.390132440508165423e+00,1.235991581753475982e-01
3.670379758257675817e+00,3.393100539575780950e+00,1.232118440042199170e-01
3.667657554864613534e+00,3.396056786117537030e+00,1.228265676049291599e-01
3.664941810798574728e+00,3.399001199951750429e+00,1.224433182622841343e-01
3.662232551582420115e+00,3.401933800863583102e+00,1.220620853173493559e-01
3.659529802623789241e+00,3.404854608604693578e+00,1.216828581671507287e-01
3.656833589215404690e+00,3.407763642892893241e+00,1.213056262643831262e-01
3.654143936535371839e+00,3.410660923411827472e+00,1.209303791171194575e-01
3.651460869647486618e+00,3.413546469810629702e+00,1.205571062885210931e-01
3.648784413501540591e+00,3.416420301703587015e+00,1.201857973965496651e-01
3.646114592933616283e+00,3.419282438669815960e+00,1.198164421136809349e-01
3.643451432666382050e+00,3.422132900252939702e+00,1.194490301666193410e-01
3.640794957309412272e+00,3.424971705960738078e+00,1.190835513360146564e-01
3.638145191359468011e+00,3.427798875264841616e+00,1.187199954561797971e-01
3.635502159200792338e+00,3.430614427600408689e+00,1.183583524148101168e-01
3.632865885105427406e+00,3.433418382365780008e+00,1.179986121527043241e-01
3.630236393233489789e+00,3.436210758922179753e+00,1.176407646634865939e-01
3.627613707633468021e+00,3.438991576593397603e+00,1.172847999933303020e-01
3.624997852242533014e+00,3.441760854665444125e+00,1.169307082406831344e-01
3.622388850886811618e+00,3.444518612386262557e+00,1.165784795559935971e-01
3.619786727281682825e+00,3.447264868965409512e+00,1.162281041414389010e-01
3.617191505032082866e+00,3.449999643573720576e+00,1.158795722506544279e-01
3.614603207632776982e+00,3.452722955343021649e+00,1.155328741884643767e-01
3.612021858468652091e+00,3.455434823365817198e+00,1.151880003106138528e-01
3.609447480815022757e+00,3.458135266694963850e+00,1.148449410235026363e-01
3.606880097837896315e+00,3.460824304343378621e+00,1.145036867839197559e-01
3.604319732594263748e+00,3.463501955283738720e+00,1.141642280987800878e-01
3.601766408032401667e+00,3.466168238448153360e+00,1.138265555248617611e-01
3.599220146992137881e+00,3.468823172727884430e+00,1.134906596685453101e-01
3.596680972205137383e+00,3.471466776973044510e+00,1.131565311855539241e-01
3.594148906295200341e+00,3.474099069992276245e+00,1.128241607806952790e-01
3.591623971778529878e+00,3.476720070552477004e+00,1.124935392076044371e-01
3.589106191064006524e+00,3.479329797378499567e+00,1.121646572684882742e-01
3.586595586453494633e+00,3.481928269152840816e+00,1.118375058138712658e-01
3.584092180142096407e+00,3.484515504515364182e+00,1.115120757423424674e-01
3.581595994218434775e+00,3.487091522063008764e+00,1.111883580003036331e-01
3.579107050664939838e+00,3.489656340349489572e+00,1.108663435817192067e-01
3.576625371358121974e+00,3.492209977885008421e+00,1.105460235278669379e-01
3.574150978068837414e+00,3.494752453135978598e+00,1.102273889270903584e-01
3.571683892462576893e+00,3.497283784524727768e+00,1.099104309145521180e-01
3.569224136099733435e+00,3.499803990429214640e+00,1.095951406719888332e-01
3.566771730435867038e+00,3.502313089182752748e+00,1.092815094274671994e-01
3.564326696821989771e+00,3.504811099073722680e+00,1.089695284551412957e-01
3.561889056504832229e+00,3.507298038345292301e+00,1.086591890750110423e-01
3.559458830627104664e+00,3.509773925195141420e+00,1.083504826526822673e-01
3.557036040227776752e+00,3.512238777775185561e+00,1.080434005991276897e-01
3.554620706242344941e+00,3.514692614191290865e+00,1.077379343704491926e-01
3.552212849503091796e+00,3.517135452503015181e+00,1.074340754676415405e-01
3.549812490739358672e+00,3.519567310723322073e+00,1.071318154363569836e-01
3.547419650577810835e+00,3.521988206818311706e+00,1.068311458666714731e-01
3.545034349542698138e+00,3.524398158706959716e+00,1.065320583928517084e-01
3.542656608056122369e+00,3.526797184260839657e+00,1.062345446931237392e-01
3.540286446438299262e+00,3.529185301303854327e+00,1.059385964894425103e-01
3.537923884907816507e+00,3.531562527611980862e+00,1.056442055472627539e-01
3.535568943581897550e+00,3.533928880912997617e+00,1.053513636753110189e-01
3.533221642476665814e+00,3.536284378886219049e+00,1.050600627253588659e-01
3.530882001507392065e+00,3.538629039162244805e+00,1.047702945919973400e-01
3.528550040488762640e+00,3.540962879322692380e+00,1.044820512124123996e-01
3.526225779135135685e+00,3.543285916899934218e+00,1.041953245661618177e-01
3.523909237060790289e+00,3.545598169376853015e+00,1.039101066749529984e-01
3.521600433780188055e+00,3.547899654186574381e+00,1.036263896024220976e-01
3.519299388708228893e+00,3.550190388712213263e+00,1.033441654539141441e-01
3.517006121160495713e+00,3.552470390286630142e+00,1.030634263762644082e-01
3.514720650353518216e+00,3.554739676192167241e+00,1.027841645575810064e-01
3.512442995405013146e+00,3.556998263660409609e+00,1.025063722270284083e-01
3.510173175334142748e+00,3.559246169871924437e+00,1.022300416546122054e-01
3.507911209061768343e+00,3.561483411956020806e+00,1.019551651509649770e-01
3.505657115410683478e+00,3.563710006990501000e+00,1.016817350671333081e-01
3.503410913105876823e+00,3.565925972001417588e+00,1.014097437943658614e-01
3.501172620774778199e+00,3.568131323962823842e+00,1.011391837639026431e-01
3.498942256947492613e+00,3.570326079796540153e+00,1.008700474467651709e-01
3.496719840057056494e+00,3.572510256371905779e+00,1.006023273535479184e-01
3.494505388439682836e+00,3.574683870505537708e+00,1.003360160342108010e-01
3.492298920334996115e+00,3.576846938961104616e+00,1.000711060778728401e-01
3.490100453886279208e+00,3.578999478449075955e+00,9.980759011260650904e-02
3.487910007140720303e+00,3.581141505626487920e+00,9.954546080523378471e-02
3.485727598049641607e+00,3.583273037096720959e+00,9.928471086112257427e-02
3.483553244468746701e+00,3.585394089409253748e+00,9.902533302398491832e-02
3.481386964158364350e+00,3.587504679059433155e+00,9.876732007567542992e-02
3.479228774783672762e+00,3.589604822488253077e+00,9.851066483599166257e-02
3.477078693914948282e+00,3.591694536082113753e+00,9.825536016247471416e-02
3.474936739027797206e+00,3.593773836172597935e+00,9.800139895021152403e-02
3.472802927503386705e+00,3.595842739036250180e+00,9.774877413163766959e-02
3.470677276628686414e+00,3.597901260894341480e+00,9.749747867634170340e-02
3.468559803596700242e+00,3.599949417912650773e+00,9.724750559086998980e-02
3.466450525506690639e+00,3.601987226201242898e+00,9.699884791853290167e-02
3.464349459364418848e+00,3.604014701814246102e+00,9.675149873921207178e-02
3.462256622082377167e+00,3.606031860749626450e+00,9.650545116916829647e-02
3.460172030480006988e+00,3.608038718948980872e+00,9.626069836085079934e-02
3.458095701283935064e+00,3.610035292297307574e+00,9.601723350270738311e-02
3.456027651128207090e+00,3.612021596622792874e+00,9.577504981899542802e-02
3.453967896554499539e+00,3.613997647696601589e+00,9.553414056959408374e-02
3.451916454012359026e+00,3.615963461232654996e+00,9.529449904981732167e-02
3.449873339859416355e+00,3.617919052887426101e+00,9.505611859022793098e-02
3.447838570361620114e+00,3.619864438259721595e+00,9.481899255645256930e-02
3.445812161693457831e+00,3.621799632890472243e+00,9.458311434899789594e-02
3.443794129938168247e+00,3.623724652262529489e+00,9.434847740306737118e-02
3.441784491087974907e+00,3.625639511800453629e+00,9.411507518837919362e-02
